284.1259,775.9902,24.1364
308.2623,308.1256
307.7169,307.0410
306.1054,304.9207
303.5005,301.8607
300.0200,297.9992
295.8212,293.5107
291.0939,288.5981
286.0517,283.4834
280.9224,278.3977
275.9379,273.5709
271.3235,269.2211
267.2876,265.5449
264.0128,262.7085
261.6469,260.8399
260.2969,260.0238
260.0238,260.2969
260.8399,261.6469
262.7085,264.0128
265.5449,267.2876
269.2211,271.3235
273.5709,275.9379
278.3977,280.9224
283.4834,286.0517
288.5981,291.0939
293.5107,295.8212
297.9992,300.0200
301.8607,303.5005
304.9207,306.1054
307.0410,307.7169
308.1256,308.2623
775.9902,778.5558
781.0922,783.5709
785.9637,788.2434
790.3844,792.3622
794.1546,795.7411
797.1038,798.2274
799.0989,799.7087
800.0497,800.1181
799.9131,799.4370
798.6953,797.6964
796.4515,794.9747
793.2829,791.3951
789.3328,787.1193
784.7798,782.3406
779.8295,777.2748
774.7056,772.1510
769.6399,767.2007
764.8611,762.6476
760.5853,758.6976
757.0057,755.5290
754.2841,753.2851
752.5434,752.0674
751.8624,751.9308
752.2718,752.8815
753.7531,754.8766
756.2394,757.8259
759.6182,761.5961
763.7370,766.0168
768.4096,770.8882
773.4247,775.9902
491.7493,354.3903,29.0802
520.8295,520.6648
520.1724,519.3580
518.2308,516.8035
515.0923,513.1167
510.8990,508.4643
505.8402,503.0564
500.1445,497.1375
494.0695,490.9752
487.8896,484.8478
481.8841,479.0323
476.3245,473.7915
471.4620,469.3623
467.5163,465.9449
464.6658,463.6936
463.0393,462.7103
462.7103,463.0393
463.6936,464.6658
465.9449,467.5163
469.3623,471.4620
473.7915,476.3245
479.0323,481.8841
484.8478,487.8896
490.9752,494.0695
497.1375,500.1445
503.0564,505.8402
508.4643,510.8990
513.1167,515.0923
516.8035,518.2308
519.3580,520.1724
520.6648,520.8295
354.3903,357.4814
360.5374,363.5238
366.4066,369.1534
371.7328,374.1158
376.2753,378.1868
379.8287,381.1823
382.2324,382.9670
383.3779,383.4603
383.2133,382.6397
381.7461,380.5425
379.0427,377.2634
375.2251,372.9506
370.4659,367.7990
364.9802,362.0414
359.0159,355.9380
352.8426,349.7647
346.7392,343.8004
340.9816,338.3148
335.8300,333.5556
331.5172,329.7380
328.2381,327.0345
326.1409,325.5674
325.3204,325.4028
325.8136,326.5483
327.5983,328.9520
330.5939,332.5054
334.6649,337.0478
339.6273,342.3740
345.2569,348.2433
351.2993,354.3903
882.4117,330.9662,39.2166
921.6284,921.4062
920.7422,919.6439
918.1238,916.1990
913.8914,911.2271
908.2363,904.9530
901.4142,897.6601
893.7333,889.6781
885.5407,881.3678
877.2067,873.1046
869.1079,865.2620
861.6104,858.1945
855.0530,852.2214
849.7320,847.6128
845.8878,844.5768
843.6944,843.2507
843.2507,843.6944
844.5768,845.8878
847.6128,849.7320
852.2214,855.0530
858.1945,861.6104
865.2620,869.1079
873.1046,877.2067
881.3678,885.5407
889.6781,893.7333
897.6601,901.4142
904.9530,908.2363
911.2271,913.8914
916.1990,918.1238
919.6439,920.7422
921.4062,921.6284
330.9662,335.1347
339.2559,343.2833
347.1710,350.8752
354.3537,357.5673
360.4795,363.0573
365.2715,367.0970
368.5131,369.5038
370.0578,370.1690
369.8359,369.0624
367.8573,366.2342
364.2115,361.8121
359.0632,355.9960
352.6452,349.0487
345.2474,341.2842
337.2042,333.0534
328.8790,324.7283
320.6482,316.6851
312.8837,309.2873
305.9364,302.8692
300.1203,297.7209
295.6982,294.0751
292.8700,292.0965
291.7635,291.8746
292.4287,293.4193
294.8355,296.6610
298.8751,301.4529
304.3651,307.5787
311.0573,314.7614
318.6492,322.6765
326.7977,330.9662
886.9966,771.7746,26.9466
913.9432,913.7906
913.3343,912.5797
911.5352,910.2126
908.6270,906.7963
904.7413,902.4852
900.0536,897.4741
894.7759,891.9895
889.1466,886.2793
883.4201,880.6015
877.8553,875.2127
872.7036,870.3564
868.1978,866.2522
864.5416,863.0855
861.9003,860.9994
860.3931,860.0882
860.0882,860.3931
860.9994,861.9003
863.0855,864.5416
866.2522,868.1978
870.3564,872.7036
875.2127,877.8553
880.6015,883.4201
886.2793,889.1466
891.9895,894.7759
897.4741,900.0536
902.4852,904.7413
906.7963,908.6270
910.2126,911.5352
912.5797,913.3343
913.7906,913.9432
771.7746,774.6388
777.4706,780.2379
782.9092,785.4544
787.8446,790.0528
792.0538,793.8251
795.3465,796.6008
797.5738,798.2546
798.6353,798.7116
798.4828,797.9513
797.1233,796.0080
794.6181,792.9695
791.0806,788.9731
786.6707,784.1994
781.5875,778.8643
776.0608,773.2087
770.3404,767.4883
764.6848,761.9617
759.3497,756.8785
754.5760,752.4685
750.5797,748.9310
747.5411,746.4259
745.5978,745.0663
744.8375,744.9138
745.2945,745.9753
746.9483,748.2027
749.7241,751.4953
753.4964,755.7045
758.0947,760.6399
763.3113,766.0785
768.9103,771.7746
