835.0977,384.6487,30.0954
865.1930,865.0225
864.5130,863.6701
862.5036,861.0265
859.2556,857.2110
854.9158,852.3961
849.6804,846.7995
843.7859,840.6740
837.4988,834.2965
831.1032,827.9552
824.8881,821.9367
819.1344,816.5130
814.1022,811.9292
810.0187,808.3924
807.0687,806.0626
805.3854,805.0449
805.0449,805.3854
806.0626,807.0687
808.3924,810.0187
811.9292,814.1022
816.5130,819.1344
821.9367,824.8881
827.9552,831.1032
834.2965,837.4988
840.6740,843.7859
846.7995,849.6804
852.3961,854.9158
857.2110,859.2556
861.0265,862.5036
863.6701,864.5130
865.0225,865.1930
384.6487,387.8477
391.0104,394.1010
397.0845,399.9271
402.5966,405.0628
407.2976,409.2759
410.9751,412.3760
413.4627,414.2230
414.6482,414.7335
414.4779,413.8843
412.9595,411.7139
410.1616,408.3203
406.2108,403.8569
401.2855,398.5255
395.6083,392.5669
389.4358,386.2505
383.0470,379.8617
376.7306,373.6892
370.7720,368.0120
365.4405,363.0867
360.9772,359.1358
357.5836,356.3380
355.4132,354.8196
354.5640,354.6493
355.0745,355.8348
356.9215,358.3224
360.0216,361.9998
364.2347,366.7008
369.3703,372.2130
375.1965,378.2871
381.4498,384.6487
644.2692,576.0060,38.9553
683.2245,683.0038
682.3442,681.2533
679.7432,677.8313
675.5391,672.8925
669.9217,666.6602
663.1450,659.4159
655.5153,651.4871
647.3773,643.2322
639.0988,635.0240
631.0540,627.2337
623.6064,620.2133
617.0927,614.2800
611.8071,609.7021
607.9887,606.6863
605.8098,605.3690
605.3690,605.8098
606.6863,607.9887
609.7021,611.8071
614.2800,617.0927
620.2133,623.6064
627.2337,631.0540
635.0240,639.0988
643.2322,647.3773
651.4871,655.5153
659.4159,663.1450
666.6602,669.9217
672.8925,675.5391
677.8313,679.7432
681.2533,682.3442
683.0038,683.2245
576.0060,580.1467
584.2405,588.2409
592.1028,595.7823
599.2377,602.4298
605.3226,607.8832
610.0827,611.8960
613.3027,614.2868
614.8371,614.9475
614.6167,613.8484
612.6513,611.0390
609.0298,606.6464
603.9158,600.8690
597.5405,593.9680
590.1920,586.2552
582.2024,578.0793
573.9327,569.8096
565.7567,561.8200
558.0440,554.4715
551.1430,548.0962
545.3656,542.9822
540.9730,539.3607
538.1636,537.3953
537.0645,537.1748
537.7252,538.7093
540.1160,541.9293
544.1287,546.6893
549.5821,552.7743
556.2297,559.9092
563.7710,567.7715
571.8653,576.0060
339.2046,397.8560,23.4959
362.7005,362.5674
362.1696,361.5116
360.6008,359.4476
358.0651,356.4688
354.6769,352.7098
350.5896,348.3404
345.9877,343.5581
341.0793,338.5791
336.0861,333.6284
331.2339,328.9297
326.7419,324.6953
322.8131,321.1166
319.6251,318.3554
317.3220,316.5365
316.0078,315.7420
315.7420,316.0078
316.5365,317.3220
318.3554,319.6251
321.1166,322.8131
324.6953,326.7419
328.9297,331.2339
333.6284,336.0861
338.5791,341.0793
343.5581,345.9877
348.3404,350.5896
352.7098,354.6769
356.4688,358.0651
359.4476,360.6008
361.5116,362.1696
362.5674,362.7005
397.8560,400.3534
402.8226,405.2355
407.5648,409.7840
411.8682,413.7935
415.5383,417.0827
418.4093,419.5030
420.3515,420.9450
421.2770,421.3436
421.1440,420.6806
419.9586,418.9861
417.7743,416.3367
414.6898,412.8521
410.8445,408.6898
406.4123,404.0378
401.5933,399.1065
396.6055,394.1186
391.6741,389.2997
387.0222,384.8674
382.8598,381.0221
379.3752,377.9377
376.7258,375.7533
375.0313,374.5679
374.3684,374.4349
374.7669,375.3604
376.2089,377.3026
378.6292,380.1736
381.9184,383.8438
385.9279,388.1472
390.4764,392.8893
395.3585,397.8560
892.2219,759.1262,48.8712
941.0931,940.8162
939.9888,938.6201
936.7257,934.3271
931.4514,928.1312
924.4041,920.3124
915.9025,911.2242
906.3306,901.2772
896.1211,890.9209
885.7354,880.6234
875.6428,870.8501
866.2996,862.0427
858.1278,854.5991
851.4968,848.8559
846.7063,845.0725
843.9729,843.4199
843.4199,843.9729
845.0725,846.7063
848.8559,851.4968
854.5991,858.1278
862.0427,866.2996
870.8501,875.6428
880.6234,885.7354
890.9209,896.1211
901.2772,906.3306
911.2242,915.9025
920.3124,924.4041
928.1312,931.4514
934.3271,936.7257
938.6201,939.9888
940.8162,941.0931
759.1262,764.3209
769.4567,774.4755
779.3204,783.9365
788.2714,792.2761
795.9053,799.1177
801.8769,804.1518
805.9166,807.1512
807.8416,807.9801
807.5651,806.6012
805.0994,803.0767
800.5560,797.5659
794.1403,790.3180
786.1422,781.6604
776.9232,771.9843
766.8998,761.7272
756.5252,751.3526
746.2681,741.3292
736.5921,732.1102
727.9344,724.1121
720.6865,717.6964
715.1757,713.1530
711.6512,710.6874
710.2723,710.4108
711.1012,712.3358
714.1006,716.3755
719.1348,722.3472
725.9763,729.9810
734.3160,738.9320
743.7769,748.7957
753.9315,759.1262
360.5584,832.7913,43.4694
404.0278,403.7815
403.0455,401.8281
400.1431,398.0096
395.4518,392.4986
389.1835,385.5440
381.6215,377.4603
373.1076,368.6127
364.0266,359.4012
354.7889,350.2419
345.8118,341.5489
337.5013,333.7149
330.2327,327.0941
324.3347,321.9857
