353.5325,179.0425,16.1162
369.6487,369.5574
369.2845,368.8332
368.2085,367.4175
366.4692,365.3743
364.1452,362.7959
361.3416,359.7989
358.1851,356.5187
354.8184,353.1035
351.3935,349.7077
348.0653,346.4848
344.9842,343.5804
342.2894,341.1258
340.1027,339.2318
338.5230,337.9842
337.6216,337.4392
337.4392,337.6216
337.9842,338.5230
339.2318,340.1027
341.1258,342.2894
343.5804,344.9842
346.4848,348.0653
349.7077,351.3935
353.1035,354.8184
356.5187,358.1851
359.7989,361.3416
362.7959,364.1452
365.3743,366.4692
367.4175,368.2085
368.8332,369.2845
369.5574,369.6487
179.0425,180.7556
182.4492,184.1042
185.7019,187.2241
188.6537,189.9743
191.1711,192.2304
193.1403,193.8905
194.4725,194.8796
195.1073,195.1530
195.0161,194.6982
194.2030,193.5360
192.7047,191.7187
190.5891,189.3286
187.9515,186.4736
184.9114,183.2827
181.6060,179.9003
178.1848,176.4790
174.8023,173.1737
171.6115,170.1335
168.7565,167.4960
166.3663,165.3803
164.5491,163.8821
163.3868,163.0690
162.9321,162.9778
163.2054,163.6126
164.1945,164.9447
165.8546,166.9140
168.1108,169.4314
170.8609,172.3831
173.9808,175.6359
177.3295,179.0425
897.1422,649.3166,33.5715
930.7138,930.5236
929.9552,929.0150
927.7136,926.0659
924.0905,921.8097
919.2495,916.4387
913.4094,910.1957
906.8341,903.3627
899.8208,896.2486
892.6865,889.1748
885.7535,882.4612
879.3352,876.4110
873.7217,871.2978
869.1666,867.3525
865.8759,864.7535
863.9982,863.6183
863.6183,863.9982
864.7535,865.8759
867.3525,869.1666
871.2978,873.7217
876.4110,879.3352
882.4612,885.7535
889.1748,892.6865
896.2486,899.8208
903.3627,906.8341
910.1957,913.4094
916.4387,919.2495
921.8097,924.0905
926.0659,927.7136
929.0150,929.9552
930.5236,930.7138
649.3166,652.8850
656.4130,659.8606
663.1887,666.3597
669.3375,672.0885
674.5815,676.7882
678.6837,680.2464
681.4587,682.3068
682.7811,682.8762
682.5911,681.9289
680.8973,679.5078
677.7763,675.7223
673.3691,670.7434
667.8749,664.7961
661.5420,658.1493
654.6566,651.1033
647.5298,643.9766
640.4838,637.0912
633.8370,630.7582
627.8898,625.2640
622.9108,620.8568
619.1253,617.7358
616.7042,616.0421
615.7570,615.8521
616.3264,617.1745
618.3867,619.9495
621.8449,624.0516
626.5446,629.2956
632.2735,635.4444
638.7725,642.2201
645.7481,649.3166
314.7138,688.2056,26.8100
341.5238,341.3719
340.9180,340.1672
339.1279,337.8121
336.2345,334.4131
332.3685,330.1239
327.7046,325.1382
322.4536,319.6814
316.8529,314.0001
311.1555,308.3511
305.6188,302.9896
300.4933,298.1580
296.0103,294.0746
292.3727,290.9239
289.7447,288.8484
288.2452,287.9418
287.9418,288.2452
288.8484,289.7447
290.9239,292.3727
294.0746,296.0103
298.1580,300.4933
302.9896,305.6188
308.3511,311.1555
314.0001,316.8529
319.6814,322.4536
325.1382,327.7046
330.1239,332.3685
334.4131,336.2345
337.8121,339.1279
340.1672,340.9180
341.3719,341.5238
688.2056,691.0553
693.8727,696.6260
699.2838,701.8161
704.1942,706.3911
708.3820,710.1443
711.6580,712.9059
713.8740,714.5513
714.9301,715.0061
714.7784,714.2496
713.4257,712.3161
710.9333,709.2930
707.4138,705.3169
703.0261,700.5675
697.9687,695.2593
692.4701,689.6325
686.7787,683.9411
681.1518,678.4424
675.8437,673.3850
671.0943,668.9974
667.1181,665.4778
664.0950,662.9854
662.1616,661.6328
661.4051,661.4811
661.8598,662.5371
663.5052,664.7532
666.2669,668.0292
670.0201,672.2170
674.5951,677.1274
679.7852,682.5384
685.3558,688.2056
799.7230,202.1416,31.0122
830.7352,830.5595
830.0344,829.1659
827.9638,826.4417
824.6168,822.5099
820.1449,817.5484
814.7500,811.7813
808.6759,805.4692
802.1973,798.8974
795.6068,792.3629
789.2024,786.1611
783.2734,780.5722
778.0879,775.8487
773.8800,772.2042
770.8402,769.8034
769.1056,768.7547
768.7547,769.1056
769.8034,770.8402
772.2042,773.8800
775.8487,778.0879
780.5722,783.2734
786.1611,789.2024
792.3629,795.6068
798.8974,802.1973
805.4692,808.6759
811.7813,814.7500
817.5484,820.1449
822.5099,824.6168
826.4417,827.9638
829.1659,830.0344
830.5595,830.7352
202.1416,205.4380
208.6970,211.8818
214.9562,217.8854
220.6363,223.1775
225.4805,227.5190
229.2699,230.7135
231.8334,232.6168
233.0549,233.1428
232.8794,232.2678
231.3148,230.0312
228.4317,226.5343
224.3605,221.9349
219.2851,216.4411
213.4350,210.3010
207.0745,203.7921
200.4910,197.2087
193.9822,190.8481
187.8421,184.9980
182.3482,179.9227
177.7489,175.8514
174.2519,172.9684
172.0154,171.4037
171.1403,171.2282
171.6664,172.4498
173.5696,175.0132
176.7642,178.8027
181.1056,183.6469
186.3977,189.3269
192.4014,195.5861
198.8452,202.1416
