292.7247,780.6080,45.4525
338.1772,337.9197
337.1501,335.8772
334.1153,331.8845
329.2099,326.1220
322.6557,318.8502
314.7487,310.3977
305.8464,301.1465
296.3512,291.5147
286.6920,281.9376
277.3054,272.8480
268.6157,264.6566
261.0156,257.7338
254.8485,252.3923
250.3931,248.8736
247.8509,247.3366
247.3366,247.8509
248.8736,250.3931
252.3923,254.8485
257.7338,261.0156
264.6566,268.6157
272.8480,277.3054
281.9376,286.6920
291.5147,296.3512
301.1465,305.8464
310.3977,314.7487
318.8502,322.6557
326.1220,329.2099
331.8845,334.1153
335.8772,337.1501
337.9197,338.1772
780.6080,785.4393
790.2158,794.8835
799.3895,803.6826
807.7143,811.4389
814.8142,817.8019
820.3681,822.4839
824.1252,825.2734
825.9155,826.0443
825.6583,824.7619
823.3651,821.4839
819.1396,816.3587
813.1727,809.6177
805.7341,801.5658
797.1600,792.5666
787.8378,783.0270
778.1889,773.3781
768.6493,764.0559
759.6501,755.4818
751.5982,748.0432
744.8572,742.0763
739.7320,737.8508
736.4540,735.5576
735.1716,735.3004
735.9425,737.0907
738.7320,740.8478
743.4140,746.4017
749.7770,753.5016
757.5333,761.8264
766.3324,771.0001
775.7766,780.6080
507.0841,341.7772,26.5608
533.6449,533.4944
533.0447,532.3008
531.2712,529.9676
528.4047,526.6002
524.5746,522.3509
519.9541,517.4115
514.7519,512.0055
509.2032,506.3770
503.5588,500.7805
498.0736,495.4688
492.9957,490.6821
488.5544,486.6367
484.9506,483.5153
482.3470,481.4591
480.8614,480.5609
480.5609,480.8614
481.4591,482.3470
483.5153,484.9506
486.6367,488.5544
490.6821,492.9957
495.4688,498.0736
500.7805,503.5588
506.3770,509.2032
512.0055,514.7519
517.4115,519.9541
522.3509,524.5746
526.6002,528.4047
529.9676,531.2712
532.3008,533.0447
533.4944,533.6449
341.7772,344.6005
347.3917,350.1194
352.7525,355.2612
357.6172,359.7937
361.7661,363.5120
365.0116,366.2480
367.2071,367.8781
368.2533,368.3286
368.1030,367.5792
366.7630,365.6637
364.2937,362.6687
360.8069,358.7295
356.4600,354.0242
351.4496,348.7654
346.0021,343.1908
340.3636,337.5524
334.7890,332.1048
329.5302,327.0944
324.8249,322.7476
320.8858,319.2607
317.8908,316.7915
315.9753,315.4514
315.2258,315.3011
315.6763,316.3473
317.3064,318.5428
320.0424,321.7883
323.7607,325.9372
328.2932,330.8020
333.4351,336.1627
338.9540,341.7772
882.6432,318.0861,24.9523
907.5956,907.4542
907.0317,906.3329
905.3657,904.1410
902.6728,900.9776
899.0746,896.9855
894.7339,892.3453
889.8468,887.2666
884.6341,881.9790
879.3314,876.7214
874.1784,871.7314
869.4080,867.2346
865.2357,863.4341
861.8501,860.5017
859.4042,858.5700
858.0086,857.7263
857.7263,858.0086
858.5700,859.4042
860.5017,861.8501
863.4341,865.2357
867.2346,869.4080
871.7314,874.1784
876.7214,879.3314
881.9790,884.6341
887.2666,889.8468
892.3453,894.7339
896.9855,899.0746
900.9776,902.6728
904.1410,905.3657
906.3329,907.0317
907.4542,907.5956
318.0861,320.7383
323.3605,325.9230
328.3967,330.7535
332.9668,335.0115
336.8644,338.5046
339.9134,341.0749
341.9760,342.6063
342.9588,343.0295
342.8176,342.3255
341.5587,340.5260
339.2390,337.7123
335.9633,334.0117
331.8797,329.5914
327.1727,324.6511
322.0551,319.4141
316.7580,314.1170
311.5210,308.9994
306.5807,304.2924
302.1604,300.2088
298.4598,296.9331
295.6461,294.6134
293.8466,293.3545
293.1426,293.2133
293.5658,294.1962
295.0972,296.2587
297.6675,299.3077
301.1606,303.2053
305.4186,307.7754
310.2491,312.8116
315.4338,318.0861
906.1081,767.3834,31.2753
937.3833,937.2061
936.6766,935.8007
934.5884,933.0534
931.2131,929.0883
926.7032,924.0847
921.2625,918.2686
915.1370,911.9030
908.6034,905.2755
901.9570,898.6856
895.4983,892.4311
889.5190,886.7948
884.2894,882.0313
880.0459,878.3559
876.9803,875.9347
875.2310,874.8771
874.8771,875.2310
875.9347,876.9803
878.3559,880.0459
882.0313,884.2894
886.7948,889.5190
892.4311,895.4983
898.6856,901.9570
905.2755,908.6034
911.9030,915.1370
918.2686,921.2625
924.0847,926.7032
929.0883,931.2131
933.0534,934.5884
935.8007,936.6766
937.2061,937.3833
767.3834,770.7077
773.9944,777.2062
780.3067,783.2607
786.0349,788.5977
790.9202,792.9760
794.7418,796.1976
797.3270,798.1171
798.5589,798.6475
798.3819,797.7651
796.8040,795.5096
793.8965,791.9830
789.7907,787.3446
784.6723,781.8041
778.7726,775.6120
772.3581,769.0479
765.7188,762.4086
759.1548,755.9941
752.9626,750.0944
747.4221,744.9760
742.7837,740.8702
739.2571,737.9627
737.0016,736.3848
736.1192,736.2078
736.6496,737.4397
738.5691,740.0249
741.7907,743.8465
746.1690,748.7318
751.5060,754.4600
757.5605,760.7723
764.0590,767.3834
