[455.0685,313.7878,17.8500]
[472.9185,472.8173]
[457.1155,458.6423]
[460.0329,461.2718]
[462.3448,463.2398]
[463.9467,464.4574]
[464.7661,464.8694]
[635.6012,637.5395]
[639.4558,641.3284]
[643.1362,644.8586]
[646.4761,647.9704]
[649.3245,650.5231]
[651.5527,652.4015]
[653.0600,653.5207]
[653.7783,653.8300]
[653.6751,653.3155]
[652.7551,652.0004]
[651.0598,649.9442]
[648.6660,647.2397]
[645.6816,644.0093]
[642.2417,640.3989]
[638.5017,636.5717]
[634.6306,632.7006]
[630.8034,628.9606]
[627.1930,625.5207]
[623.9626,622.5364]
[621.2582,620.1425]
[619.2020,618.4472]
[617.8869,617.5272]
[617.3724,617.4240]
[617.6816,618.1423]
[618.8008,619.6496]
[620.6792,621.8778]
[623.2320,624.7262]
[626.3437,628.0661]
[629.8739,631.7465]
[633.6629,635.6012]
[462.5555,152.0904,18.2937]
[480.8492,480.7455]
[480.4358,479.9235]
[479.2144,478.3165]
[477.2401,475.9972]
[474.6021,473.0705]
[471.4197,469.6685]
[467.8367,465.9451]
[464.0151,462.0685]
[460.1274,458.2139]
[456.3496,454.5555]
[452.8521,451.2587]
[449.7932,448.4724]
[447.3111,446.3225]
[445.5179,444.9063]
[444.4947,444.2877]
[444.2877,444.4947]
[444.9063,445.5179]
[446.3225,447.3111]
[448.4724,449.7932]
[451.2587,452.8521]
[454.5555,456.3496]
[458.2139,460.1274]
[462.0685,464.0151]
[465.9451,467.8367]
[469.6685,471.4197]
[473.0705,474.6021]
[475.9972,477.2401]
[478.3165,479.2144]
[479.9235,480.4358]
[480.7455,480.8492]
[152.0904,154.0349]
[155.9573,157.8360]
[159.6496,161.3775]
[163.0001,164.4992]
[165.8577,167.0602]
[168.0930,168.9446]
[169.6052,170.0673]
[170.3258,170.3776]
[170.2222,169.8614]
[169.2993,168.5421]
[167.5986,166.4793]
[165.1970,163.7662]
[162.2031,160.5255]
[158.7522,156.9035]
[155.0002,153.0640]
[151.1167,149.1805]
[147.2773,145.4285]
[143.6553,141.9776]
[140.4145,138.9837]
[137.7014,136.5822]
[135.6386,134.8815]
[134.3193,133.9585]
[133.8032,133.8550]
[134.1135,134.5756]
[135.2362,136.0877]
[137.1206,138.3231]
[139.6815,141.1806]
[142.8033,144.5312]
[146.3448,148.2234]
[150.1459,152.0904]
[855.2712,487.1854,17.4257]
[872.6969,872.5982]
[872.3032,871.8151]
[871.1397,870.2844]
[869.2590,868.0752]
[866.7462,865.2873]
[863.7149,862.0468]
[860.3019,858.5000]
[856.6616,854.8074]
[852.9584,851.1357]
[849.3598,847.6509]
[846.0283,844.5104]
[843.1145,841.8563]
[840.7502,839.8085]
[839.0421,838.4595]
[838.0674,837.8702]
[837.8702,838.0674]
[838.4595,839.0421]
[839.8085,840.7502]
[841.8563,843.1145]
[844.5104,846.0283]
[847.6509,849.3598]
[851.1357,852.9584]
[854.8074,856.6616]
[858.5000,860.3019]
[862.0468,863.7149]
[865.2873,866.7462]
[868.0752,869.2590]
[870.2844,871.1397]
[871.8151,872.3032]
[872.5982,872.6969]
[487.1854,489.0376]
[490.8689,492.6584]
[494.3859,496.0318]
[497.5775,499.0055]
[500.2995,501.4449]
[502.4288,503.2399]
[503.8691,504.3093]
[504.5555,504.6049]
[504.4569,504.1132]
[503.5778,502.8565]
[501.9578,500.8916]
[499.6702,498.3072]
[496.8183,495.2203]
[493.5311,491.7701]
[489.9572,488.1128]
[486.2580,484.4136]
[482.6007,480.8396]
[479.1505,477.5525]
[476.0636,474.7006]
[473.4792,472.4130]
[471.5143,470.7930]
[470.2576,469.9139]
[469.7659,469.8153]
[470.0614,470.5017]
[471.1309,471.9420]
[472.9259,474.0713]
[475.3653,476.7933]
[478.3390,479.9849]
[481.7124,483.5019]
[485.3332,487.1854]
[849.8222,650.2593,17.5158]
[867.3380,867.2388]
[866.9422,866.4517]
[865.7727,864.9130]
[863.8823,862.6924]
[861.3566,859.8901]
[858.3095,856.6328]
[854.8789,853.0677]
[851.2197,849.3559]
[847.4974,845.6652]
[843.8802,842.1624]
[840.5315,839.0058]
[837.6026,836.3380]
[835.2261,834.2795]
[833.5091,832.9235]
[832.5294,832.3312]
[832.3312,832.5294]
[832.9235,833.5091]
[834.2795,835.2261]
[836.3380,837.6026]
[839.0058,840.5315]
[842.1624,843.8802]
[845.6652,847.4974]
[849.3559,851.2197]
[853.0677,854.8789]
[856.6328,858.3095]
[859.8901,861.3566]
[862.6924,863.8823]
[864.9130,865.7727]
[866.4517,866.9422]
[867.2388,867.3380]
[650.2593,652.1211]
[653.9618,655.7606]
[657.4970,659.1514]
[660.7051,662.1404]
[663.4412,664.5925]
[665.5814,666.3968]
[667.0293,667.4718]
[667.7192,667.7689]
[667.6201,667.2746]
[666.7364,666.0114]
[665.1080,664.0364]
[662.8086,661.4386]
[659.9420,658.3357]
[656.6378,654.8677]
[653.0454,651.1915]
[649.3271,647.4732]
[645.6508,643.8807]
[642.1829,640.5766]
[639.0799,637.7100]
[636.4822,635.4105]
[634.5071,633.7822]
[633.2439,632.8985]
[632.7497,632.7993]
[633.0468,633.4893]
[634.1218,634.9371]
[635.9261,637.0774]
[638.3781,639.8134]
[641.3671,643.0215]
[644.7580,646.5567]
[648.3975,650.2593]
[869.2139,2.8075,17.7511]
[886.9650,886.8644]
[886.5639,886.0667]
[885.3786,884.5074]
[883.4629,882.2569]
[880.9032,879.4170]
[877.8152,876.1159]
[874.3385,872.5029]
[870.6302,868.7413]
[866.8578,865.0010]
[863.1920,861.4512]
[859.7983,858.2521]
[856.8301,855.5484]
[854.4216,853.4624]
[852.6816,852.0882]
[851.6887,851.4879]
[851.4879,851.6887]
[852.0882,852.6816]
[853.4624,854.4216]
[855.5484,856.8301]
[858.2521,859.7983]
[861.4512,863.1920]
[865.0010,866.8578]
[868.7413,870.6302]
[872.5029,874.3385]
[876.1159,877.8152]
[879.4170,880.9032]
[882.2569,883.4629]
[884.5074,885.3786]
[886.0667,886.5639]
[886.8644,886.9650]
[2.8075,4.6943]
[6.5597,8.3827]
[10.1424,11.8191]
[13.3936,14.8482]
[16.1664,17.3332]
[18.3355,19.1618]
[19.8028,20.2512]
[20.5020,20.5523]
[20.4015,20.0514]
[19.5059,18.7712]
[17.8557,16.7696]
[15.5254,14.1370]
[12.6203,10.9924]
[9.2717,7.4778]
[5.6310,3.7522]
[1.8627,-0.0161]
[-1.8629,-3.6568]
[-5.3775,-7.0054]
[-8.5221,-9.9105]
[-11.1547,-12.2408]
[-13.1563,-13.8910]
[-14.4365,-14.7866]
[-14.9374,-14.8871]
[-14.6363,-14.1879]
[-13.5469,-12.7206]
[-11.7183,-10.5515]
[-9.2333,-7.7787]
[-6.2042,-4.5275]
[-2.7678,-0.9448]
[0.9206,2.8075]
[862.8510,164.9467,18.0107]
[880.8617,880.7597]
[880.4547,879.9503]
[879.2522,878.3682]
[877.3084,876.0848]
[874.7113,873.2033]
[871.5781,869.8540]
[868.0505,866.1882]
[864.2880,862.3715]
[860.4605,858.5765]
[856.7410,854.9747]
[853.2977,851.7289]
[850.2861,848.9857]
[847.8424,846.8691]
[846.0769,845.4748]
[845.0695,844.8658]
[844.8658,845.0695]
[845.4748,846.0769]
[846.8691,847.8424]
[848.9857,850.2861]
[851.7289,853.2977]
[854.9747,856.7410]
[858.5765,860.4605]
[862.3715,864.2880]
[866.1882,868.0505]
[869.8540,871.5781]
[873.2033,874.7113]
[876.0848,877.3084]
[878.3682,879.2522]
[879.9503,880.4547]
[880.7597,880.8617]
[164.9467,166.8611]
[168.7539,170.6035]
[172.3890,174.0902]
[175.6877,177.1636]
[178.5011,179.6850]
[180.7018,181.5402]
[182.1906,182.6456]
[182.9000,182.9511]
[182.7981,182.4429]
[181.8894,181.1440]
[180.2150,179.1131]
[177.8506,176.4420]
[174.9031,173.2513]
[171.5055,169.6854]
[167.8116,165.9053]
[163.9881,162.0819]
[160.2080,158.3879]
[156.6421,154.9904]
[153.4515,152.0428]
[150.7803,149.6784]
[148.7494,148.0040]
[147.4505,147.0953]
[146.9423,146.9934]
[147.2478,147.7028]
[148.3532,149.1916]
[150.2085,151.3924]
[152.7298,154.2057]
[155.8033,157.5045]
[159.2900,161.1396]
[163.0323,164.9467]
